"Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:0gtSPYz0OHoF7k09Auq1uC","Thinking 'Bout You","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","171946","48","False","pop","Warner Records","0.802","0.481","4","-5.132","0","0.043","0.0856","0","0.152","0.468","90.973","4"
"spotify:track:2ekn2ttSfGqwhhate0LSR0","New Rules","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","209320","79","False","pop","Warner Records","0.762","0.7","9","-6.021","0","0.0694","0.00261","1.56E-5","0.153","0.608","116.073","4"
"spotify:track:4wNQAG2BzbVkLhdajjxGpR","Begging","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","194106","48","False","pop","Warner Records","0.683","0.794","8","-4.558","1","0.0533","0.024","0","0.302","0.327","105.941","4"
"spotify:track:5E5MqaS6eOsbaJibl3YeMZ","Homesick","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","230480","59","False","pop","Warner Records","0.426","0.224","6","-8.683","1","0.0391","0.948","0","0.112","0.399","85.728","5"
"spotify:track:2qxagPKgS2Wc05MLmJucBE","Dreams","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","220240","45","False","pop","Warner Records","0.728","0.824","9","-4.581","0","0.07","0.0688","0","0.332","0.894","105.001","4"
"spotify:track:4isCUHcZJs0o8niODly6qc","Room for 2","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","208689","43","False","pop","Warner Records","0.536","0.488","9","-5.752","1","0.0354","0.396","1.44E-5","0.133","0.382","75.761","4"
"spotify:track:2qES7NEo0DCDvi707VS3HC","New Love","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","271934","49","False","pop","Warner Records","0.579","0.621","1","-8.625","1","0.0445","0.152","4.01E-6","0.0869","0.343","90.354","4"
"spotify:track:0LwbO2KIQw1uR2FCqwaKAu","Bad Together","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","238826","46","False","pop","Warner Records","0.703","0.628","5","-6.349","0","0.0284","0.0076","0","0.471","0.425","103.983","4"
"spotify:track:1oXHXIB8rHgwHSsPRNjEzn","Last Dance","Dua Lipa (Deluxe)","Dua Lipa","2017-06-02","228976","54","False","pop","Warner Records","0.589","0.578","8","-5.626","0","0.0454","0.0232","0","0.0984","0.38","135.77","4"
"spotify:track:608wYP5XWenLz8cOSYjX7X","Fragile","Everything I Know About Love","Laufey","2022-08-26","241080","72","False","jazz, pop","Laufey","0.361","0.413","3","-12.43","1","0.065","0.931","0.000179","0.231","0.336","149.301","4"
"spotify:track:38TpUKiHQZyBKiD9LMMy6X","Beautiful Stranger","Everything I Know About Love","Laufey","2022-08-26","201266","66","False","jazz, pop","Laufey","0.609","0.231","1","-12.348","1","0.0375","0.898","5.63E-5","0.316","0.354","84.007","3"
"spotify:track:6cx5CvFhqN19efStehJqoW","Valentine","Everything I Know About Love","Laufey","2022-08-26","168906","78","False","jazz, pop","Laufey","0.472","0.204","3","-13.065","1","0.0452","0.917","0","0.107","0.224","82.51","4"
"spotify:track:4bQaYjJTtUC1tNlZGDwENU","Above The Chinese Restaurant","Everything I Know About Love","Laufey","2022-08-26","223173","60","False","jazz, pop","Laufey","0.274","0.29","2","-13.629","1","0.0417","0.838","0.00113","0.458","0.193","180.178","3"
"spotify:track:2OcTokSU4FnEaIMpNSAh9F","Dear Soulmate","Everything I Know About Love","Laufey","2022-08-26","260026","58","False","jazz, pop","Laufey","0.286","0.117","11","-16.238","1","0.0364","0.952","1.31E-5","0.105","0.23","178.048","3"
"spotify:track:4TvZH3MgJ1ZNBPquN2xwjK","What Love Will Do to You","Everything I Know About Love","Laufey","2022-08-26","171253","61","False","jazz, pop","Laufey","0.409","0.219","1","-11.73","1","0.0572","0.94","1.14E-6","0.11","0.382","76.061","4"
"spotify:track:4IqrPu63viykyz34gUYKAx","I've Never Been In Love Before","Everything I Know About Love","Laufey","2022-08-26","222146","55","False","jazz, pop","Laufey","0.375","0.19","7","-10.845","1","0.037","0.912","2.28E-6","0.0965","0.101","139.811","4"
"spotify:track:1yNylaCqr4SbSUcgvStBGJ","Just Like Chet","Everything I Know About Love","Laufey","2022-08-26","216453","57","False","jazz, pop","Laufey","0.424","0.136","2","-15.209","1","0.0454","0.98","0.000149","0.0943","0.452","82.611","4"
"spotify:track:0AwmMHWOVftwCi5hkcNQ5z","Everything I Know About Love","Everything I Know About Love","Laufey","2022-08-26","209706","60","False","jazz, pop","Laufey","0.66","0.329","7","-7.44","1","0.0439","0.615","0","0.332","0.513","68.038","4"
"spotify:track:4KGGeE7RJsgLNZmnxGFlOj","Falling Behind","Everything I Know About Love","Laufey","2022-08-26","173640","83","False","jazz, pop","Laufey","0.449","0.353","7","-12.986","1","0.0915","0.942","0.0786","0.109","0.55","165.888","4"
"spotify:track:46gvG4Btf56iVXysXR3KLn","Hi","Everything I Know About Love","Laufey","2022-08-26","193573","55","False","jazz, pop","Laufey","0.466","0.112","7","-15.298","1","0.0519","0.967","1.02E-6","0.108","0.332","113.484","4"
"spotify:track:1WUAyibDAavzj94N8JwVpW","Dance With You Tonight","Everything I Know About Love","Laufey","2022-08-26","158560","57","False","jazz, pop","Laufey","0.594","0.287","5","-8.933","1","0.0373","0.931","5.68E-6","0.111","0.319","107.57","4"
"spotify:track:586XY9PKIeyOtclmPvF1yS","Night Light","Everything I Know About Love","Laufey","2022-08-26","242186","58","False","jazz, pop","Laufey","0.2","0.299","3","-9.672","1","0.0327","0.947","0.000201","0.0954","0.144","61.134","4"
"spotify:track:37OFAZ00hyRo6o3tPE6IAU","Mentía","Miranda Es Imposible!","Miranda!","2009-07-25","215240","60","False","pop, latino","Pelo Music S.A.","0.704","0.72","11","-6.16","1","0.0539","0.00785","0.00239","0.115","0.942","132.014","4"
"spotify:track:6jwG1e9lOKKYNNVrTDhTNm","Lo Que Siento por Ti","Miranda Es Imposible!","Miranda!","2009-07-25","192506","57","False","pop, latino","Pelo Music S.A.","0.525","0.791","2","-4.987","1","0.0332","0.101","0","0.0827","0.838","188.038","4"
"spotify:track:4iMRtKIQFuxUfKCntNHygw","Romance Juvenil","Miranda Es Imposible!","Miranda!","2009-07-25","216200","38","False","pop, latino","Pelo Music S.A.","0.767","0.506","0","-5.161","1","0.032","0.0185","0","0.268","0.679","98.013","4"
"spotify:track:5ZHIRNSpqMEUa4GkYdkTBW","El Showcito","Miranda Es Imposible!","Miranda!","2009-07-25","196986","33","False","pop, latino","Pelo Music S.A.","0.912","0.732","7","-4.798","1","0.0718","0.132","0.00125","0.0537","0.92","125.002","4"
"spotify:track:5TCS4w4AdqNypCnqjoBuvI","Tu Mirada","Miranda Es Imposible!","Miranda!","2009-07-25","203053","33","True","pop, latino","Pelo Music S.A.","0.719","0.471","7","-5.241","1","0.12","0.0773","0.0685","0.0654","0.953","88.983","4"
"spotify:track:5BaWu0bYT7XPaIYyXJOZvJ","Tu Misterioso Alguien","Miranda Es Imposible!","Miranda!","2009-07-25","244800","73","False","pop, latino","Pelo Music S.A.","0.665","0.785","5","-5.584","1","0.025","0.0329","0.000119","0.173","0.676","115.993","4"
"spotify:track:21Zs1DXf062yQsTNhx1Pir","Si Pudiera Volver","Miranda Es Imposible!","Miranda!","2009-07-25","190200","36","False","pop, latino","Pelo Music S.A.","0.813","0.522","2","-7.293","1","0.0398","0.0277","0.000216","0.061","0.822","120.037","4"
"spotify:track:08mxAabIYCxzdXvxyHXlEa","No Lo Digas","Miranda Es Imposible!","Miranda!","2009-07-25","218453","37","False","pop, latino","Pelo Music S.A.","0.599","0.64","4","-5.186","1","0.0313","0.0643","0.000945","0.0783","0.395","125.949","4"
"spotify:track:3QlHA2G89KbpnOlLebsXlm","Entre Mis Brazos","Miranda Es Imposible!","Miranda!","2009-07-25","227520","40","False","pop, latino","Pelo Music S.A.","0.773","0.533","0","-6.296","1","0.0397","0.281","0.000345","0.0976","0.959","157.995","4"
"spotify:track:1W1d4cMewSpBuxDTldKi4B","Hola Probando","Miranda Es Imposible!","Miranda!","2009-07-25","196600","31","False","pop, latino","Pelo Music S.A.","0.739","0.847","0","-4.631","1","0.0297","0.0347","0.00158","0.176","0.964","113.002","4"
"spotify:track:1YxQxV5sKZN1TgVpXl5MLA","Dreamer","Bewitched","Laufey","2023-09-08","210826","71","False","jazz, pop","Laufey","0.613","0.146","2","-11.211","1","0.0394","0.954","0","0.0857","0.413","117.075","4"
"spotify:track:4Y9Ge3i5r0vgFAZq653Yx3","Second Best","Bewitched","Laufey","2023-09-08","204813","70","False","jazz, pop","Laufey","0.419","0.204","10","-14.566","1","0.0343","0.952","1.45E-5","0.0999","0.154","135.141","3"
"spotify:track:1bx9j48IeWnDnPqcTTqT8Q","Haunted","Bewitched","Laufey","2023-09-08","200626","63","False","jazz, pop","Laufey","0.481","0.266","7","-14.83","0","0.0284","0.962","0.0133","0.127","0.0932","109.087","4"
"spotify:track:4kSC1tqpUxYdZTqtA0aztf","Must Be Love","Bewitched","Laufey","2023-09-08","184960","63","False","jazz, pop","Laufey","0.413","0.171","0","-13.432","1","0.0348","0.962","0.000256","0.108","0.224","142.205","4"
"spotify:track:753iehfOnYSmjVfjx20znR","While You Were Sleeping","Bewitched","Laufey","2023-09-08","177493","65","False","jazz, pop","Laufey","0.299","0.333","4","-10.896","1","0.0343","0.931","4.19E-5","0.291","0.395","156.164","3"
"spotify:track:39fD0qvjgk8RarJnoBiDTx","Lovesick","Bewitched","Laufey","2023-09-08","225360","71","False","jazz, pop","Laufey","0.583","0.372","4","-9.58","1","0.0281","0.664","9.51E-6","0.112","0.338","104.973","4"
"spotify:track:5VP1yXviUwA0KA0ewit5pe","California and Me","Bewitched","Laufey;Philharmonia Orchestra","2023-09-08","216306","63","False","jazz, pop","Laufey","0.319","0.285","4","-11.803","1","0.0352","0.975","0.00139","0.103","0.234","76.827","3"
"spotify:track:2dcPutROdT0VLw2ajhBwTc","Nocturne (Interlude)","Bewitched","Laufey","2023-09-08","144066","57","False","jazz, pop","Laufey","0.335","0.125","2","-16.564","1","0.036","0.989","0.947","0.109","0.0355","164.778","4"
"spotify:track:08PdFBcXzpkn1cWNgmKqhn","Promise","Bewitched","Laufey","2023-09-08","234266","83","False","jazz, pop","Laufey","0.263","0.112","5","-16.55","1","0.0344","0.935","8.5E-5","0.0565","0.0903","76.244","4"
"spotify:track:43iIQbw5hx986dUEZbr3eN","From The Start","Bewitched","Laufey","2023-09-08","169573","88","False","jazz, pop","Laufey","0.554","0.339","1","-10.088","1","0.0779","0.886","0.00128","0.11","0.83","80.994","4"
"spotify:track:5oEJyOsT68BDRwLoQQJl6W","Misty","Bewitched","Laufey","2023-09-08","209800","61","False","jazz, pop","Laufey","0.321","0.181","0","-12.758","1","0.0367","0.956","1.6E-5","0.0977","0.115","66.539","3"
"spotify:track:5yIuA6g8P4nwWGMzXfhX4a","Serendipity","Bewitched","Laufey","2023-09-08","219906","62","False","jazz, pop","Laufey","0.388","0.122","5","-14.536","1","0.0407","0.98","0.000223","0.115","0.224","125.218","3"
"spotify:track:59Y1f3y8FuLjadWY9Bx2LC","Letter To My 13 Year Old Self","Bewitched","Laufey","2023-09-08","262680","70","False","jazz, pop","Laufey","0.521","0.141","10","-14.915","1","0.03","0.97","0.000114","0.0992","0.235","92.06","4"
"spotify:track:0pfpeTGQOWlGp6YUUbBD42","Bewitched","Bewitched","Laufey","2023-09-08","246693","69","False","jazz, pop","Laufey","0.283","0.195","1","-12.154","1","0.0331","0.947","8.28E-5","0.111","0.319","138.953","3"
"spotify:track:1j15Ar0qGDzIR0v3CQv3JL","Gnarly","Gnarly","KATSEYE","2025-04-30","137316","87","True","pop","HYBE/Geffen","0.775","0.828","0","-5.191","0","0.373","0.153","0","0.13","0.663","135.021","4"
"spotify:track:7pT6WSg4PCt4mr5ZFyUfsF","If We Have Each Other","Narrated For You","Alec Benjamin","2018-11-16","181522","78","False","indie, pop","2018","0.656","0.577","10","-5.566","0","0.0802","0.698","0","0.296","0.861","173.094","4"
"spotify:track:4IhKLu7Vk3j2TLmnFPl6To","Water Fountain","Narrated For You","Alec Benjamin","2018-11-16","218893","73","False","indie, pop","2018","0.723","0.504","8","-5.572","1","0.0392","0.388","7.4E-5","0.087","0.551","133.975","4"
"spotify:track:0DYRjWiFJHvLjxRrywtltC","Annabelle's Homework","Narrated For You","Alec Benjamin","2018-11-16","192500","53","False","indie, pop","2018","0.676","0.634","8","-5.377","1","0.0385","0.701","1.63E-6","0.223","0.33","86.004","4"
"spotify:track:2qxmye6gAegTMjLKEBoR3d","Let Me Down Slowly","Narrated For You","Alec Benjamin","2018-11-16","169353","84","False","indie, pop","2018","0.652","0.557","1","-5.714","0","0.0318","0.74","0","0.124","0.483","150.073","4"
"spotify:track:1rMSja8j1k8VRXXztemdLb","Swim","Narrated For You","Alec Benjamin","2018-11-16","144386","53","False","indie, pop","2018","0.737","0.562","11","-6.117","0","0.0747","0.289","0.000363","0.306","0.532","160.051","4"
"spotify:track:60cYr5uuMoxvyuIx45rGEW","Boy In The Bubble","Narrated For You","Alec Benjamin","2018-11-16","181705","70","False","indie, pop","2018","0.817","0.578","11","-7.579","0","0.0824","0.224","0.00103","0.251","0.851","143.982","4"
"spotify:track:211LaT5hzPOKolVtgzwWnq","Steve","Narrated For You","Alec Benjamin","2018-11-16","173487","50","False","indie, pop","2018","0.348","0.353","10","-9.012","1","0.0334","0.845","0","0.181","0.866","80.558","3"
"spotify:track:0IrtQ83z9jylZaLEJK2eoy","Gotta Be A Reason","Narrated For You","Alec Benjamin","2018-11-16","210353","57","False","indie, pop","2018","0.771","0.518","4","-7.582","0","0.0404","0.806","2.48E-5","0.104","0.277","79.997","4"
"spotify:track:2W0AJEbIC2vdZTV2nVSAsg","Outrunning Karma","Narrated For You","Alec Benjamin","2018-11-16","188850","66","False","indie, pop","2018","0.416","0.649","11","-5.271","0","0.0385","0.655","2.82E-6","0.12","0.474","112.482","3"
"spotify:track:0WHi11uzahqpEtPGYCW6oQ","If I Killed Someone For You","Narrated For You","Alec Benjamin","2018-11-16","185122","72","False","indie, pop","2018","0.514","0.605","7","-5.363","1","0.0337","0.774","2.91E-6","0.121","0.409","120.894","4"
"spotify:track:3gYK7eEFbp6KzmqYRMyQRm","Death Of A Hero","Narrated For You","Alec Benjamin","2018-11-16","191560","51","False","indie, pop","2018","0.653","0.62","11","-5.797","1","0.28","0.634","5.46E-6","0.512","0.584","179.8","3"
"spotify:track:5Ys68FZdQFcFw7IgkANVoM","1994","Narrated For You","Alec Benjamin","2018-11-16","184121","52","False","indie, pop","2018","0.772","0.613","8","-6.185","1","0.0692","0.281","3.52E-6","0.206","0.862","87.022","4"
"spotify:track:04ndZkbKGthTgYSv3xS7en","Cupido","Cupido","TINI","2023-02-16","174369","70","False","pop, latino","5020 Records","0.913","0.584","9","-5.263","1","0.223","0.521","5.36E-5","0.307","0.627","119.873","4"
"spotify:track:0rnZOspoTCAXfvAudOdRng","Te Pido","Cupido","TINI","2023-02-16","174893","63","False","pop, latino","5020 Records","0.677","0.627","5","-4.097","1","0.0957","0.207","6.82E-6","0.102","0.7","187.933","4"
"spotify:track:4yPmTUkWmUfLPQLCccp0DR","Muñecas","Cupido","TINI;La Joaqui;Steve Aoki","2023-02-16","156318","59","False","pop, latino, reggaetón, electrónica","5020 Records","0.688","0.712","10","-4.791","0","0.0826","0.0288","0","0.313","0.852","89.93","4"
"spotify:track:2HZZfwzwvd6e8FzhSRm6rF","El Último Beso","Cupido","TINI;Tiago PZK","2023-02-16","197647","57","False","pop, latino, rap","5020 Records","0.559","0.654","10","-3.666","1","0.16","0.274","0","0.349","0.764","169.577","4"
"spotify:track:21dCU6wWhGDjrrvgg7g4NM","Carne y Hueso","Cupido","TINI","2023-02-16","178309","60","False","pop, latino","5020 Records","0.45","0.382","7","-8.019","1","0.056","0.719","0","0.296","0.283","68.472","4"
"spotify:track:4mZc6BrwqprAP2kKWvYovS","La Loto","Cupido","TINI;Becky G;Anitta","2023-02-16","190666","55","False","pop, latino, reggaetón","5020 Records","0.855","0.833","1","-2.813","1","0.102","0.0762","1.72E-6","0.0799","0.765","90.01","4"
"spotify:track:4eOGoAtYWRPQZ6mUwwgmuW","Las Jordans","Cupido","TINI","2023-02-16","144799","62","False","pop, latino","5020 Records","0.825","0.769","7","-5.172","1","0.09","0.106","1.37E-5","0.0717","0.853","95.977","4"
"spotify:track:63hQU0ll74dtGBDMcyvdEC","Beso En Las Rocas","Cupido","TINI","2023-02-16","144545","52","False","pop, latino","5020 Records","0.839","0.694","5","-2.68","0","0.188","0.466","0","0.0599","0.83","109.943","4"
"spotify:track:7iJQk4HvwwIZWrEfnuzTPP","7 Veces","Cupido","TINI","2023-02-16","174600","50","False","pop, latino","5020 Records","0.645","0.565","11","-8.624","0","0.108","0.537","0","0.0807","0.691","75.019","4"
"spotify:track:0r2PZjzpfFne09oljJZEU8","Fantasi","Cupido","TINI;Beéle","2023-02-16","158080","65","False","pop, latino, reggaetón","5020 Records","0.831","0.746","10","-3.723","1","0.338","0.2","0","0.11","0.512","126.068","4"
"spotify:track:6ebo7CQn4ILLGvXRmXHhQz","Miénteme","Cupido","TINI;Maria Becerra","2023-02-16","165275","77","False","pop, latino, rap","5020 Records","0.85","0.546","2","-4.534","1","0.0654","0.161","6.13E-6","0.296","0.906","92.002","4"
"spotify:track:1v5vVHgk25NTXz97R7T7uJ","Maldita Foto","Cupido","TINI;Manuel Turizo","2023-02-16","190344","57","False","pop, latino, reggaetón","5020 Records","0.745","0.674","2","-4.201","1","0.139","0.15","0","0.0957","0.921","174.011","4"
"spotify:track:7cfJzUd54EOFRCw08o0KHp","Bar","Cupido","TINI;L-Gante","2023-02-16","160212","57","False","pop, latino, reggaetón, electrónica","5020 Records","0.722","0.656","1","-4.947","1","0.0584","0.14","0","0.321","0.765","94.001","4"
"spotify:track:1rEsfHhBFTuTPekF8M5O3f","La Triple T","Cupido","TINI","2023-02-16","167674","61","False","pop, latino","5020 Records","0.766","0.638","11","-2.737","0","0.0902","0.406","0","0.2","0.681","92.077","4"
"spotify:track:6zrJLhslleCHby0wbUnvVy","Future Nostalgia","Future Nostalgia","Dua Lipa","2020-03-27","184881","58","False","pop","Warner Records","0.875","0.813","7","-4.502","1","0.0579","0.00618","0","0.321","0.859","114.993","4"
"spotify:track:3PfIrDoz19wz7qK7tYeu62","Don't Start Now","Future Nostalgia","Dua Lipa","2020-03-27","183290","84","False","pop","Warner Records","0.793","0.793","11","-4.521","0","0.083","0.0123","0","0.0951","0.679","123.95","4"
"spotify:track:2nMOodYNHBAQ3Kc1QNimZU","Cool","Future Nostalgia","Dua Lipa","2020-03-27","209583","62","False","pop","Warner Records","0.469","0.785","5","-4.015","0","0.0664","0.133","1.55E-6","0.0931","0.79","89.719","4"
"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Physical","Future Nostalgia","Dua Lipa","2020-03-27","193829","79","False","pop","Warner Records","0.647","0.844","0","-3.756","1","0.0457","0.0137","0.000658","0.102","0.746","146.967","4"
"spotify:track:39LLxExYz6ewLAcYrzQQyP","Levitating","Future Nostalgia","Dua Lipa","2020-03-27","203807","83","False","pop","Warner Records","0.695","0.884","6","-2.278","0","0.0753","0.0561","0","0.213","0.914","103.014","4"
"spotify:track:6DXZiYUbrYgrVIhfX3U9Z2","Pretty Please","Future Nostalgia","Dua Lipa","2020-03-27","194607","69","True","pop","Warner Records","0.906","0.474","1","-6.124","1","0.194","0.0311","5.5E-6","0.286","0.656","106.976","4"
"spotify:track:1nYeVF5vIBxMxfPoL0SIWg","Hallucinate","Future Nostalgia","Dua Lipa","2020-03-27","208505","69","False","pop","Warner Records","0.627","0.69","10","-5.396","0","0.139","0.033","0","0.0742","0.627","122.053","4"
"spotify:track:4rPkN1FMzQyFNP9cLUGIIB","Love Again","Future Nostalgia","Dua Lipa","2020-03-27","258004","79","False","pop","Warner Records","0.659","0.667","11","-4.668","0","0.0339","0.00173","2.85E-5","0.1","0.468","115.982","4"
"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Break My Heart","Future Nostalgia","Dua Lipa","2020-03-27","221820","82","False","pop","Warner Records","0.73","0.729","4","-3.434","0","0.0884","0.167","1.39E-6","0.349","0.467","113.011","4"
"spotify:track:6uAFJ75WDAoAPyCWJAtvks","Good In Bed","Future Nostalgia","Dua Lipa","2020-03-27","218754","59","True","pop","Warner Records","0.68","0.701","5","-5.001","1","0.0917","0.138","0.000191","0.168","0.649","94.06","4"
